Id,Label
1.37978401764245E+018,neutral
1.4645097997821E+018,positive
1.37306868735636E+018,positive
1.37318247257022E+018,positive
1.37316708046852E+018,positive
1.4994699858566E+018,positive
1.37312524004643E+018,positive
1.38122730115794E+018,negative
1.37320181901547E+018,negative
1.37331659098543E+018,positive
1.38157180888175E+018,positive
1.37320997871518E+018,negative
1.37437206647285E+018,negative
1.37330960824522E+018,neutral
1.49679893205949E+018,neutral
1.40014448910939E+018,positive
1.40578857020444E+018,neutral
1.40927395074459E+018,neutral
1.38380154143856E+018,positive
1.3731289605954E+018,positive
1.37335923319079E+018,positive
1.37314711834139E+018,negative
1.37321398847818E+018,neutral
1.373740365338E+018,positive
1.41068072746997E+018,neutral
1.3731370362538E+018,negative
1.37324997514095E+018,positive
1.37313291769888E+018,negative
1.44798932039733E+018,neutral
1.3732543332367E+018,positive
1.37322105899675E+018,negative
1.37424603983895E+018,negative
1.37314112959664E+018,positive
1.41071712596732E+018,positive
1.37398743135619E+018,positive
1.40988779584233E+018,positive
1.37324045771152E+018,neutral
1.37323308703169E+018,positive
1.43644634819527E+018,negative
1.37323617449667E+018,positive
1.37326865610958E+018,positive
1.40731784686301E+018,neutral
1.37320124882925E+018,neutral
1.37369673316376E+018,positive
1.37331594015109E+018,neutral
1.37330409570507E+018,negative
1.37403678542937E+018,positive
1.37317597693125E+018,positive
1.37312764740914E+018,positive
1.4095531120803E+018,positive
1.37317846236667E+018,positive
1.37312628285521E+018,negative
1.41069467878209E+018,neutral
1.37351333616015E+018,positive
1.3733593399526E+018,neutral
1.37322577974882E+018,negative
1.37373347699485E+018,neutral
1.37342055714069E+018,positive
1.37327670791913E+018,positive
1.37322756221482E+018,positive
1.37578047984096E+018,positive
1.37324329382434E+018,positive
1.37317940459203E+018,positive
1.37324671846101E+018,positive
1.37313488084291E+018,positive
1.37309993008512E+018,neutral
1.3736835320491E+018,positive
1.37317411498748E+018,neutral
1.37323154798216E+018,positive
1.3758473509802E+018,positive
1.37520486106785E+018,neutral
1.3852537539647E+018,negative
1.37315233261204E+018,positive
1.37318267441685E+018,positive
1.37325392294565E+018,neutral
1.37315705935773E+018,positive
1.37319216562769E+018,neutral
1.38055847688005E+018,neutral
1.37326892962012E+018,neutral
1.39228787798011E+018,neutral
1.40893716058199E+018,positive
1.3732664610919E+018,neutral
1.41070343731932E+018,positive
1.37318562758021E+018,negative
1.37321747702762E+018,positive
1.37446299626987E+018,positive
1.37339295887622E+018,negative
1.37326843272935E+018,neutral
1.37319205186143E+018,positive
1.37788119507842E+018,neutral
1.37512326073254E+018,negative
1.3732086650759E+018,positive
1.37426526847883E+018,neutral
1.40723359909145E+018,positive
1.37320439914582E+018,positive
1.37322020424791E+018,negative
1.37865658059026E+018,neutral
1.37332802519087E+018,positive
1.37580729665212E+018,positive
1.37337713575114E+018,neutral
1.4175751469032E+018,positive
1.37314503493832E+018,negative
1.4502092833255E+018,positive
1.37324440033212E+018,positive
1.3731979014433E+018,neutral
1.46647229655045E+018,positive
1.37320680037648E+018,positive
1.37319275270445E+018,negative
1.47030251832863E+018,neutral
1.37327123504446E+018,positive
1.3731959683179E+018,positive
1.48448169453104E+018,positive
1.37313739299194E+018,neutral
1.37470695370071E+018,positive
1.37320051460374E+018,positive
1.47480290783704E+018,neutral
1.4105117674663E+018,negative
1.37333234564271E+018,positive
1.41059288269249E+018,positive
1.39610808301805E+018,positive
1.37306719496012E+018,neutral
1.37629405659942E+018,positive
1.41053794576167E+018,neutral
1.4070649353105E+018,positive
1.37315401383589E+018,positive
1.3731602332757E+018,positive
1.37388076865356E+018,neutral
1.37323623812006E+018,positive
1.37322837416912E+018,positive
1.39837214695148E+018,neutral
1.37323674155399E+018,positive
1.37579805508622E+018,positive
1.37321684877542E+018,positive
1.37317063462533E+018,positive
1.37311818508863E+018,neutral
1.37324366429042E+018,positive
1.37321732814241E+018,neutral
1.45950712540796E+018,negative
1.44681186662232E+018,positive
1.37475498726014E+018,positive
1.44385323404979E+018,positive
1.37318626288724E+018,positive
1.37498726871749E+018,positive
1.41058483490117E+018,neutral
1.37315527581801E+018,positive
1.37735621435965E+018,positive
1.39613988239804E+018,positive
1.37324361785531E+018,negative
1.4221625709501E+018,positive
1.37322314815442E+018,positive
1.37321413618894E+018,positive
1.37323821812096E+018,neutral
1.37325812298326E+018,positive
1.37317378848604E+018,positive
1.37319751876755E+018,positive
1.37327994805252E+018,neutral
1.37316833751402E+018,positive
1.3892548862615E+018,neutral
1.37317316332082E+018,positive
1.37318076058949E+018,positive
1.37319243126135E+018,neutral
1.37318284135439E+018,positive
1.37324671372562E+018,positive
1.40619988159377E+018,positive
1.37320905117835E+018,positive
1.37330237700094E+018,negative
1.37340382220322E+018,positive
1.37333245276527E+018,neutral
1.37332992818434E+018,positive
1.37374169217253E+018,positive
1.37314984557851E+018,positive
1.37317204654969E+018,neutral
1.45907255285329E+018,positive
1.37335515440631E+018,negative
1.37321482475943E+018,positive
1.37311422295619E+018,negative
1.37320385761079E+018,positive
1.37338282242206E+018,positive
1.37314980467981E+018,negative
1.37318741819569E+018,positive
1.3736146410882E+018,neutral
1.37321593830939E+018,negative
1.38092576722846E+018,negative
1.37333908144746E+018,positive
1.37701832517635E+018,positive
1.37329148852478E+018,positive
1.37317604959757E+018,neutral
1.38270178561013E+018,positive
1.37330043603642E+018,positive
1.37316213310661E+018,positive
1.37318204694479E+018,negative
1.37316244446244E+018,neutral
1.37319389737612E+018,positive
1.47798378370196E+018,negative
1.40519243061856E+018,positive
1.37368048777287E+018,positive
1.37321408368885E+018,positive
1.37336874513403E+018,positive
1.37537446784573E+018,negative
1.39203386164378E+018,positive
1.37318626440972E+018,positive
1.37358246184264E+018,negative
1.3732029501773E+018,positive
1.37317308910263E+018,positive
1.41056996964606E+018,positive
1.37318619244391E+018,positive
1.4004213496303E+018,negative
1.37320263473209E+018,negative
1.37376721559874E+018,negative
1.40957979847368E+018,neutral
1.37320352334573E+018,positive
1.37331170340073E+018,positive
1.37322702602754E+018,positive
1.37360601498611E+018,neutral
1.37323687417787E+018,positive
1.39213318939784E+018,positive
1.37352189052285E+018,positive
1.37334693494201E+018,positive
1.37320335020485E+018,negative
1.41070284981052E+018,neutral
1.37320050060735E+018,neutral
1.3731806600982E+018,negative
1.37354716667382E+018,positive
1.37322963244354E+018,positive
1.37323054966652E+018,positive
1.37317775563077E+018,neutral
1.37333573336531E+018,neutral
1.37322367162458E+018,neutral
1.37319576112348E+018,positive
1.37364838053519E+018,neutral
1.37322814859944E+018,neutral
1.3732628372719E+018,positive
1.39174878808846E+018,neutral
1.37321448229039E+018,neutral
1.4105814834762E+018,negative
1.37334256524481E+018,neutral
1.37326654749876E+018,neutral
1.4106237787874E+018,positive
1.37319958884537E+018,positive
1.37534666970595E+018,neutral
1.37769702957772E+018,negative
1.37323846985466E+018,positive
1.3746641411437E+018,neutral
1.41140130675806E+018,neutral
1.37308739622129E+018,positive
1.37318966773934E+018,positive
1.40978051819178E+018,positive
1.37332407594322E+018,positive
1.3732129724793E+018,positive
1.37321305173487E+018,neutral
1.41065687070092E+018,positive
1.37325454524616E+018,neutral
1.37337020168583E+018,negative
1.37330879040632E+018,negative
1.39131529581869E+018,positive
1.40961154570586E+018,positive
1.37322535002141E+018,neutral
1.46126960901381E+018,neutral
1.37334189696635E+018,positive
1.40310644841088E+018,neutral
1.37321879843468E+018,positive
1.37323505106068E+018,positive
1.37329495217688E+018,positive
1.37320635872465E+018,positive
1.37667006775317E+018,neutral
1.40258817013133E+018,neutral
1.37336740263383E+018,negative
1.37340437426596E+018,positive
1.46742638663791E+018,negative
1.41847091806255E+018,positive
1.37317940252844E+018,positive
1.44695378693786E+018,positive
1.42220293065293E+018,positive
1.37319361909667E+018,negative
1.37340812809253E+018,positive
1.37323009918989E+018,positive
1.41056039032967E+018,positive
1.37475688459554E+018,positive
1.3732872047857E+018,positive
1.37412373375812E+018,neutral
1.48200194618158E+018,negative
1.37316879805278E+018,positive
1.37316254138853E+018,neutral
1.37319131961559E+018,negative
1.39676468104653E+018,positive
1.39828063648234E+018,positive
1.37328213907728E+018,positive
1.37317279215853E+018,neutral
1.37339308926035E+018,neutral
1.3732569156655E+018,positive
1.37319414555732E+018,positive
1.46753441056842E+018,positive
1.37321842770015E+018,positive
1.37394643512578E+018,positive
1.37338243184428E+018,positive
1.37324714762217E+018,positive
1.37317969727895E+018,positive
1.37331170855558E+018,neutral
1.37315585750089E+018,positive
1.37325597921578E+018,positive
1.37321401929794E+018,positive
1.37313102583289E+018,positive
1.37337181279342E+018,neutral
1.3736006541539E+018,positive
1.42247846142851E+018,positive
1.37324063792393E+018,positive
1.37313394162074E+018,neutral
1.49806477209653E+018,neutral
1.37317587228336E+018,positive
1.3731480738374E+018,positive
1.37314532514636E+018,positive
1.37322435685216E+018,neutral
1.37332176675243E+018,positive
1.37320215772228E+018,neutral
1.37323450730278E+018,positive
1.37318386499946E+018,positive
1.37322998045333E+018,neutral
1.37311438313666E+018,positive
1.42581838637886E+018,positive
1.3731774425511E+018,positive
1.4106320432943E+018,neutral
1.37359615016351E+018,positive
1.37321241805941E+018,positive
1.40994546383127E+018,positive
1.37321487032635E+018,positive
1.37441554655323E+018,neutral
1.37316163567894E+018,positive
1.37318845881929E+018,positive
1.37319221495694E+018,neutral
1.37344873056163E+018,neutral
1.37359826243593E+018,negative
1.37319754127842E+018,negative
1.37318261401049E+018,neutral
1.37319133755886E+018,positive
1.37425180377738E+018,positive
1.37315778117232E+018,positive
1.37361739556318E+018,positive
1.44708988935963E+018,neutral
1.37320944181907E+018,neutral
1.37321735811073E+018,negative
1.37323396838085E+018,neutral
1.3755708465306E+018,neutral
1.37320655232946E+018,positive
1.37317237474129E+018,positive
1.3731488579835E+018,neutral
1.37323067695517E+018,positive
1.37339438182318E+018,positive
1.37315058977807E+018,negative
1.37326213311537E+018,positive
1.40737662855718E+018,positive
1.42212506434298E+018,positive
1.37320646215192E+018,positive
1.37333410861351E+018,positive
1.37357774563299E+018,positive
1.44190112506665E+018,negative
1.40373456528647E+018,neutral
1.37319010883331E+018,positive
1.37316947777331E+018,negative
1.37322942784963E+018,neutral
1.37584718401339E+018,positive
1.3731480436216E+018,positive
1.37429662512908E+018,neutral
1.37307059628057E+018,neutral
1.46134399538516E+018,neutral
1.37322425792526E+018,neutral
1.37320596787005E+018,positive
1.4033115873778E+018,positive
1.37320565914405E+018,positive
1.37320191231774E+018,positive
1.41092248178811E+018,neutral
1.37320268492114E+018,positive
1.42616251383881E+018,positive
1.37323603329124E+018,neutral
1.37306607954364E+018,negative
1.37327264213704E+018,neutral
1.37309896860389E+018,positive
1.37519423959271E+018,negative
1.3743900632666E+018,positive
1.37326255587607E+018,positive
1.37332725910117E+018,positive
1.37320268354546E+018,positive
1.37327758542628E+018,positive
1.37322295896199E+018,positive
1.40236901088535E+018,neutral
1.37317208745667E+018,positive
1.37317004811483E+018,neutral
1.37339943883259E+018,positive
1.37317075491372E+018,positive
1.3732014624871E+018,positive
1.37328684320312E+018,positive
1.37320491747371E+018,positive
1.37319333060818E+018,positive
1.37319460266935E+018,positive
1.37308096196185E+018,positive
1.3732070917254E+018,positive
1.37318581893275E+018,neutral
1.37331119950128E+018,negative
1.3732411291441E+018,negative
1.41826927031681E+018,neutral
1.4476752592563E+018,positive
1.37931376197516E+018,positive
1.37321195986944E+018,positive
1.3733133546689E+018,positive
1.37362690253615E+018,negative
1.37328577412117E+018,positive
1.37650816160832E+018,negative
1.37321317987092E+018,positive
1.45521773437612E+018,neutral
1.4223063552103E+018,negative
1.37333173439421E+018,neutral
1.37326719281759E+018,positive
1.37322912166958E+018,positive
1.37320392073093E+018,positive
1.37321812148239E+018,positive
1.37323691778181E+018,positive
1.37323091728053E+018,neutral
1.37319346209963E+018,positive
1.37319979637953E+018,positive
1.37316113124258E+018,positive
1.3737792107419E+018,neutral
1.37316769803364E+018,positive
1.37338221861E+018,negative
1.373295022314E+018,neutral
1.3732307900715E+018,negative
1.37311169603478E+018,neutral
1.37329128979032E+018,positive
1.37381530706477E+018,neutral
1.37329802979778E+018,positive
1.37316151643073E+018,positive
1.37327251101471E+018,positive
1.37325854656604E+018,positive
1.37335643647502E+018,positive
1.37316462318944E+018,positive
1.3731531435975E+018,positive
1.37322007837272E+018,neutral
1.3732996046331E+018,positive
1.37464137064895E+018,negative
1.37325063191442E+018,positive
1.39246445214711E+018,positive
1.37326396293501E+018,positive
1.37324328038579E+018,neutral
1.37330810874379E+018,neutral
1.37321476759952E+018,neutral
1.37484874028517E+018,neutral
1.41055243093326E+018,positive
1.42578380238796E+018,neutral
1.41050493371205E+018,positive
1.37646552429776E+018,neutral
1.37314578248073E+018,negative
1.37328634275555E+018,positive
1.37320849508919E+018,positive
1.3731411102735E+018,negative
1.37333120157083E+018,positive
1.40919260839249E+018,neutral
1.44694676899905E+018,neutral
1.44403648869873E+018,positive
1.37329298122729E+018,negative
1.37317013447967E+018,positive
1.38699143148784E+018,positive
1.37313808939316E+018,positive
1.38755771810651E+018,neutral
1.37317031165133E+018,positive
1.3732070863609E+018,positive
1.37313651003217E+018,positive
1.37680314369933E+018,neutral
1.37322308250101E+018,positive
1.41054655785489E+018,neutral
1.37324211704523E+018,neutral
1.37319565163543E+018,positive
1.37340752741782E+018,negative
1.37322466705868E+018,neutral
1.37330845402732E+018,negative
1.37316528028163E+018,positive
1.41102838204166E+018,neutral
1.37321802140628E+018,negative
1.37423558322939E+018,positive
1.3731611365316E+018,neutral
1.37364543842381E+018,positive
1.37321438916845E+018,positive
1.37316948151049E+018,positive
1.37317396783032E+018,positive
1.37320435089868E+018,neutral
1.37327687984785E+018,positive
1.37555980488686E+018,negative
1.37468646692056E+018,negative
1.37338643894391E+018,positive
1.41058017945027E+018,neutral
1.37323347458963E+018,positive
1.37330349426282E+018,positive
1.47363822981138E+018,negative
1.37354343281632E+018,positive
1.37320626504063E+018,positive
1.37318831525242E+018,positive
1.37327397327905E+018,positive
1.3758604006302E+018,positive
1.37315143377679E+018,neutral
1.37323864682078E+018,neutral
1.37320662679935E+018,positive
1.37336693933936E+018,negative
1.37316177244681E+018,negative
1.37321050821251E+018,negative
1.37318762256734E+018,positive
1.5040384942006E+018,negative
1.37322553755293E+018,positive
1.37320382569633E+018,positive
1.37374098214401E+018,positive
1.37314906272007E+018,positive
1.37306790885999E+018,positive
1.37312348361864E+018,neutral
1.37320707903763E+018,positive
1.37320972951895E+018,positive
1.3732015964196E+018,positive
1.37319889226794E+018,negative
1.39400179608814E+018,negative
1.37331658668213E+018,neutral
1.46419598514449E+018,neutral
1.37360681292734E+018,neutral
1.37358750680187E+018,negative
1.44718979940472E+018,neutral
1.37338722278802E+018,positive
1.37353099969136E+018,neutral
1.37315048917769E+018,positive
1.37321632684881E+018,positive
1.37324715689582E+018,positive
1.37320434282465E+018,positive
1.37320884093053E+018,positive
1.37335166105441E+018,positive
1.37306806349562E+018,negative
1.4678583048147E+018,neutral
1.38305563167077E+018,positive
1.37324390060596E+018,neutral
1.37315693512669E+018,positive
1.37320435934603E+018,positive
1.37321042188947E+018,negative
1.395527401959E+018,positive
1.3732034008721E+018,neutral
1.37366251000451E+018,positive
1.37321642543592E+018,positive
1.37329297003689E+018,positive
1.3739870535585E+018,neutral
1.37334074916984E+018,positive
1.37407777667279E+018,negative
1.37411848701942E+018,neutral
1.38815804680384E+018,neutral
1.49985102004589E+018,positive
1.37334556634897E+018,negative
1.41056208310884E+018,neutral
1.37316672529487E+018,neutral
1.37395761901931E+018,positive
1.37335570673737E+018,neutral
1.37318068325915E+018,positive
1.37317304908467E+018,positive
1.39468411543423E+018,neutral
1.44730687426994E+018,neutral
1.41031687629145E+018,negative
1.37339926627478E+018,positive
1.37322941297658E+018,positive
1.47792221503948E+018,positive
1.37321333144882E+018,positive
1.37605551142725E+018,negative
1.39924991802442E+018,neutral
1.37326119639308E+018,positive
1.37479404915308E+018,positive
1.37315716849771E+018,neutral
1.48484318137621E+018,neutral
1.41055860751561E+018,positive
1.37577663915879E+018,neutral
1.3958060619412E+018,neutral
1.37374163421986E+018,positive
1.37324756631434E+018,positive
1.37952958817547E+018,neutral
1.3732289519597E+018,positive
1.38918173780935E+018,neutral
1.37306795072332E+018,positive
1.37318251055378E+018,positive
1.37318339204129E+018,positive
1.37318140722535E+018,positive
1.37369778768723E+018,neutral
1.37817631345496E+018,negative
1.37319696483421E+018,positive
1.37316107341991E+018,neutral
1.37318900369714E+018,positive
1.37862407678106E+018,positive
1.45379457664536E+018,neutral
1.37364140955994E+018,positive
1.37432602831582E+018,positive
1.49718453564095E+018,positive
1.37332555009432E+018,positive
1.37661135837298E+018,positive
1.3732113242772E+018,positive
1.37317139128197E+018,neutral
1.3732099111533E+018,positive
1.37323737917203E+018,negative
1.40615144482741E+018,positive
1.37321377513908E+018,positive
1.37335723339697E+018,positive
1.37322687059506E+018,positive
1.44279011222459E+018,positive
1.3732749645315E+018,positive
1.37326455108551E+018,positive
1.41177713811044E+018,positive
1.37316968206529E+018,positive
1.37331794575826E+018,positive
1.37322128729696E+018,positive
1.37326114898066E+018,positive
1.37321013302363E+018,positive
1.37325547167562E+018,positive
1.37321622486011E+018,neutral
1.37327623332524E+018,neutral
1.47833558694357E+018,positive
1.37321978849174E+018,positive
1.44696968105997E+018,positive
1.38241267264641E+018,negative
1.37318098545869E+018,neutral
1.37477309191884E+018,positive
1.37331934452503E+018,neutral
1.3731773282479E+018,neutral
1.37317850479219E+018,positive
1.37315502113571E+018,neutral
1.37321208650808E+018,neutral
1.37331588947975E+018,negative
1.37315579919167E+018,positive
1.37331691447533E+018,neutral
1.37320283518633E+018,neutral
1.37342150012928E+018,positive
1.42476239969394E+018,neutral
1.37515268264264E+018,neutral
1.37333037296091E+018,positive
1.50116514706222E+018,positive
1.37322822446606E+018,negative
1.373203409592E+018,positive
1.37315213659541E+018,neutral
1.37337243144914E+018,positive
1.37327179011027E+018,positive
1.49686317076546E+018,neutral
1.37485349483074E+018,positive
1.37316745255781E+018,positive
1.37323275863872E+018,positive
1.37341350890643E+018,negative
1.3737015073135E+018,positive
1.37356062932435E+018,positive
1.37317734998705E+018,positive
1.37311550197978E+018,positive
1.3732224759459E+018,neutral
1.37319247801111E+018,positive
1.37325233429429E+018,positive
1.39720064732223E+018,neutral
1.37319270914237E+018,positive
1.47496326519319E+018,negative
1.37616014033703E+018,positive
1.40014285142663E+018,positive
1.40978983813664E+018,positive
1.37358018761136E+018,positive
1.37323030336866E+018,negative
1.37363390940624E+018,negative
1.37319885840728E+018,positive
1.37329460711564E+018,positive
1.37317364365256E+018,positive
1.42859984587979E+018,negative
1.37751040752347E+018,neutral
1.37320447074674E+018,positive
1.3735555584318E+018,negative
1.37321309828325E+018,negative
1.37402150992939E+018,positive
1.37322645364349E+018,negative
1.37319313740178E+018,neutral
1.37333525423739E+018,positive
1.37318342211451E+018,positive
1.37327769152122E+018,positive
1.49402520865471E+018,neutral
1.42230257666252E+018,positive
1.37316875386585E+018,negative
1.37314189909626E+018,negative
1.37315645615809E+018,positive
1.3733395376284E+018,neutral
1.4675226714371E+018,negative
1.39974490302708E+018,positive
1.37337419937758E+018,positive
1.37321994860089E+018,neutral
1.37318980222969E+018,positive
1.373555180525E+018,positive
1.37339106702702E+018,positive
1.3730874256821E+018,negative
1.37468457643037E+018,positive
1.37324051504341E+018,positive
1.37323117266327E+018,neutral
1.37328081756954E+018,positive
1.37320359671255E+018,positive
1.37330723303189E+018,positive
1.37403883818467E+018,positive
1.37307723213085E+018,neutral
1.37312231831937E+018,neutral
1.3732843139413E+018,positive
1.37335788158888E+018,positive
1.37337855005361E+018,negative
1.37320163092196E+018,negative
1.3732485171799E+018,positive
1.45779089873811E+018,positive
1.37323158182186E+018,negative
1.373307681101E+018,positive
1.37321131326299E+018,positive
1.37314651298588E+018,negative
1.41275992643123E+018,positive
1.37315829833421E+018,neutral
1.37315756695238E+018,positive
1.37322322829082E+018,positive
1.37318233719061E+018,positive
1.37319521228207E+018,positive
1.49169392910382E+018,positive
1.37318449308385E+018,positive
1.419160498441E+018,positive
1.49875599099234E+018,negative
1.37329258409801E+018,positive
1.49459365507571E+018,positive
1.46424660395126E+018,positive
1.37324333276005E+018,positive
1.37306219960277E+018,neutral
1.37325211267571E+018,positive
1.37331550426644E+018,negative
1.37335384218474E+018,positive
1.37692759657166E+018,negative
1.38115081476972E+018,positive
1.37323875718545E+018,positive
1.37316044572132E+018,positive
1.37316587065933E+018,positive
1.37445709581938E+018,positive
1.37319632827312E+018,negative
1.40019498934331E+018,positive
1.37319201544229E+018,positive
1.40686949359125E+018,positive
1.37319534347145E+018,negative
1.41064512719078E+018,positive
1.49429828777143E+018,positive
1.37319976795467E+018,positive
1.37324492497664E+018,neutral
1.49428261629983E+018,positive
1.37401402474932E+018,negative
1.3731548381173E+018,neutral
1.45879800029847E+018,positive
1.37319715724375E+018,positive
1.38056661931171E+018,positive
1.37321466545559E+018,positive
1.37323198777173E+018,positive
1.37316875069076E+018,negative
1.37321486520937E+018,positive
1.37438581015849E+018,positive
1.45872190079708E+018,positive
1.3733205607642E+018,negative
1.49819368494428E+018,neutral
1.37316785830646E+018,negative
1.37322235700802E+018,negative
1.37321308532705E+018,positive
1.37328197147705E+018,positive
1.3732360782206E+018,negative
1.3732731206148E+018,negative
1.4117033757507E+018,positive
1.47866255170572E+018,neutral
1.37319280732687E+018,positive
1.50358256501338E+018,neutral
1.37333348863247E+018,negative
1.3733211781489E+018,neutral
1.40655145649743E+018,negative
1.38135912764185E+018,positive
1.37331602572753E+018,positive
1.37321369365638E+018,positive
1.40055344713769E+018,negative
1.37332991578179E+018,positive
1.37313082789954E+018,negative
1.37321910654824E+018,positive
1.37447915615562E+018,negative
1.37321023282704E+018,neutral
1.37318017043833E+018,negative
1.3970775152111E+018,positive
1.38162860942992E+018,negative
1.37326436744214E+018,negative
1.37366863650687E+018,positive
1.40991437591014E+018,positive
1.37461117322887E+018,positive
1.3733443773561E+018,positive
1.37318290370273E+018,negative
1.37318173502282E+018,positive
1.37317760667844E+018,neutral
1.37326044905203E+018,negative
1.37319027819512E+018,positive
1.37321649540112E+018,negative
1.408411568078E+018,positive
1.37324755327012E+018,positive
1.3732322594452E+018,neutral
1.37373942832215E+018,neutral
1.37333777357126E+018,positive
1.37319757779398E+018,positive
1.37680787984864E+018,neutral
1.37867735680669E+018,neutral
1.37325963908995E+018,neutral
1.37320227529289E+018,positive
1.37319284312107E+018,positive
1.37320925692995E+018,neutral
1.38316496094403E+018,neutral
1.37308661900001E+018,positive
1.37377909153563E+018,positive
1.3732121305315E+018,positive
1.37407989497666E+018,neutral
1.37472966347032E+018,neutral
1.37325173015937E+018,neutral
1.37595384770162E+018,neutral
1.37829057596794E+018,negative
1.37320854250161E+018,positive
1.37328412043293E+018,positive
1.37438930734812E+018,neutral
1.402540309419E+018,negative
1.37338548508362E+018,positive
1.44386135910042E+018,neutral
1.3733529645056E+018,positive
1.37329793044726E+018,positive
1.37316942355779E+018,negative
1.42100544803609E+018,positive
1.37329440805822E+018,negative
1.37339462141021E+018,positive
1.37332775980048E+018,positive
1.37309408047393E+018,positive
1.37307072467247E+018,positive
1.37323267435831E+018,neutral
1.37323821161556E+018,neutral
1.37436275484126E+018,neutral
1.37311205975211E+018,positive
1.37320471842882E+018,positive
1.3732293615964E+018,positive
1.37319708708977E+018,positive
1.37306811354626E+018,positive
1.37320288068193E+018,neutral
1.37387283795451E+018,negative
1.37340209525733E+018,positive
1.39211276481093E+018,neutral
1.37399907375429E+018,neutral
1.37319563323076E+018,neutral
1.37316596251453E+018,positive
1.37328441624038E+018,positive
1.45363113748248E+018,positive
1.3732559435558E+018,positive
1.37330408076073E+018,neutral
1.37309360275949E+018,positive
1.37356075666336E+018,positive
1.37330398932071E+018,neutral
1.3733233162541E+018,positive
1.37476780888256E+018,negative
1.37314512891167E+018,positive
1.37321296932099E+018,positive
1.37315900623201E+018,negative
1.40988265724115E+018,neutral
1.45875301154785E+018,neutral
1.37319471164561E+018,neutral
1.37318423391366E+018,positive
1.37327478605133E+018,positive
1.43526752130589E+018,negative
1.38678681403648E+018,negative
1.37316667376783E+018,neutral
1.42242771394877E+018,neutral
1.37330847665555E+018,positive
1.37308890154444E+018,neutral
1.37562056937119E+018,positive
1.46384376103382E+018,positive
1.37320391300916E+018,positive
1.38093354155553E+018,positive
1.37983953272879E+018,neutral
1.468242163591E+018,positive
1.37325520779943E+018,positive
1.37318677863983E+018,positive
1.41091079422576E+018,negative
1.37327914617295E+018,positive
1.40766424899873E+018,positive
1.37399398266192E+018,neutral
1.37320382639682E+018,negative
1.40514841078152E+018,positive
1.37317318272368E+018,neutral
1.37323221910861E+018,neutral
1.37317966503313E+018,negative
1.40957812098699E+018,positive
1.37321284618047E+018,neutral
1.40490684620965E+018,neutral
1.38140029296565E+018,negative
1.37354757251048E+018,positive
1.39209043462584E+018,positive
1.37319433342435E+018,negative
1.38779522211397E+018,positive
1.37316359305575E+018,negative
1.40542272070838E+018,positive
1.37319277636869E+018,positive
1.3766306744514E+018,positive
1.38529303498062E+018,positive
1.37355337289317E+018,positive
1.37376435737349E+018,positive
1.37315888436655E+018,positive
1.37345487904214E+018,neutral
1.37475226051375E+018,negative
1.38553393117753E+018,neutral
1.37335850825987E+018,neutral
1.41085992315246E+018,positive
1.3732633194323E+018,neutral
1.42920159780508E+018,neutral
1.37377054712596E+018,positive
1.37319689028885E+018,positive
1.38204477955973E+018,positive
1.37574985036558E+018,positive
1.37695421408204E+018,neutral
1.37331180918108E+018,positive
1.37688043200067E+018,neutral
1.37349605559417E+018,neutral
1.39749247116114E+018,positive
1.40962150162034E+018,neutral
1.37335034936971E+018,positive
1.37361635111013E+018,positive
1.37323042292723E+018,neutral
1.39062358455767E+018,negative
1.40842794381517E+018,negative
1.37334718688128E+018,positive
1.3731634077934E+018,negative
1.37318147524856E+018,positive
1.41034865105923E+018,positive
1.37330992059089E+018,positive
1.4397978543531E+018,negative
1.37323259238909E+018,neutral
1.37313198913873E+018,positive
1.3736603528907E+018,positive
1.49436046443591E+018,positive
1.37311631435356E+018,positive
1.37327844371505E+018,negative
1.4719234503108E+018,positive
1.38140944039878E+018,positive
1.42218958364369E+018,positive
1.37354414391028E+018,neutral
1.37319189822827E+018,negative
1.37318769825352E+018,neutral
1.37316290523607E+018,positive
1.37335092738669E+018,negative
1.37316719030057E+018,negative
1.3733406480871E+018,positive
1.37428220667646E+018,neutral
1.37328067029487E+018,neutral
1.40385696177134E+018,negative
1.3734082663368E+018,positive
1.373392981689E+018,negative
1.37323904052747E+018,positive
1.37322755224497E+018,positive
1.37328025276033E+018,positive
1.37319800053793E+018,positive
1.37320240745533E+018,positive
1.37317508947529E+018,positive
1.37315581653512E+018,positive
1.37324030424609E+018,neutral
1.37394522469578E+018,neutral
1.37325800287518E+018,positive
1.37357271264023E+018,positive
1.37320035682657E+018,positive
1.3732172409386E+018,positive
1.37321158593468E+018,positive
1.37321474913613E+018,neutral
1.37333707537901E+018,positive
1.37845549823676E+018,neutral
1.37337760321051E+018,positive
1.37330026094096E+018,positive
1.37320022029778E+018,positive
1.37313409028792E+018,neutral
1.37323530243375E+018,positive
1.37325755910944E+018,positive
1.37326003720908E+018,positive
1.37326454896319E+018,positive
1.37410552310524E+018,positive
1.37323220485218E+018,positive
1.37320317369603E+018,neutral
1.37399799120861E+018,neutral
1.3732225790587E+018,neutral
1.37312688512371E+018,neutral
1.37328827387603E+018,positive
1.37314414002065E+018,negative
1.37360511511921E+018,neutral
1.37328674987987E+018,positive
1.37311695646798E+018,neutral
1.37325300979538E+018,positive
1.3732740386934E+018,positive
1.3732431353971E+018,positive
1.37326242297957E+018,negative
1.37330590255671E+018,positive
